# convergence data
# read data in Python with:
#     import pandas as pd
#     df = pd.read_csv(open('./paperfig_data/convergence.csv'), index_col=0, header=[4,5])
category,independent,independent,independent,independent,independent,independent,independent,independent,rho,cross,cross,cross,cross,cross,cross,cross
n_trajs,1,2,4,8,16,32,64,128,1,2,4,8,16,32,64,128
iter,,,,,,,,,,,,,,,,
2630,0.0020589524725214137,0.0020939641892846472,0.0020673232731034386,0.002077096288123137,0.0020856322045954556,0.00207455418825786,0.002079218781094516,0.002080254456989117,0.0016551027579466693,0.0016808998101878192,0.0016464932692736856,0.0016627677656501083,0.0016575764611503896,0.0016621771746900826,0.0016614410906345967,0.0016605448895405939
2640,0.002057172207085456,0.0020921353639979934,0.002065526622570424,0.0020752875878549126,0.0020838161389669096,0.0020727611316393446,0.002077416891946293,0.0020784555462638465,0.001653012958736877,0.0016788089278321205,0.0016444655424351362,0.0016607107900012963,0.0016555221432905665,0.0016601236956789167,0.001659380230895513,0.0016584852317796939
2650,0.0020553970815764266,0.002090311752491747,0.0020637351814927207,0.002073484377122514,0.0020820048645718847,0.0020709728082213275,0.002075638535293245,0.0020766599614350234,0.0016509295109381483,0.0016767242772692814,0.0016424438595141755,0.0016586833855082306,0.001653473939997152,0.0016580715361824705,0.0016573248027705878,0.0016564353849048974
2660,0.0020536270552424796,0.0020884933637048686,0.0020619489221993526,0.002071686528255068,0.002080198515529874,0.0020691868235467314,0.0020738476597930156,0.0020748742692845434,0.0016488523783892983,0.0016746458213525717,0.0016404281805243448,0.0016566616839570614,0.0016514318138954875,0.0016560283268404197,0.0016552751894270967,0.001654389822067337
2670,0.002051862087932843,0.0020866801884785735,0.0020602224802455105,0.002069893942217571,0.0020784168962840743,0.002067407516292419,0.002072061425685723,0.0020730806653925793,0.001646781525298291,0.0016725735236998718,0.0016384184668458701,0.0016546243530529692,0.0016493957284535732,0.0016539888371402967,0.0016532315415866972,0.0016523495918103759
2680,0.0020501021400773922,0.0020848722057701385,0.0020584570452923945,0.0020681065396128684,0.002076637991844099,0.0020656365035617297,0.0020702894269017946,0.002071292946894343,0.00164471691623147,0.0016705073486120714,0.0016364146811775893,0.0016525920169432329,0.0016473656479893961,0.0016519543244342128,0.0016511967421170004,0.001650317393743772
2690,0.0020483471726807645,0.002083069386798031,0.002056771010187086,0.0020663242546148375,0.0020748488757765804,0.0020638693414414266,0.002068513320643728,0.0020695160339084806,0.0016426585160975726,0.001668447261041095,0.0016344167873457716,0.0016505652129298332,0.0016453520170349734,0.0016499305992774271,0.0016491653762418235,0.001648288019417521
2700,0.0020465971473063727,0.0020812716979783374,0.002055010593908224,0.0020645470307739666,0.002073063989790236,0.002062109108943888,0.0020667469240137626,0.0020677455038388137,0.0016406062901614948,0.0016663932264748826,0.0016324247501576794,0.0016485441678231183,0.0016433365925809795,0.0016479073740656158,0.0016471440211512922,0.0016462691612362246
2710,0.002044852026067301,0.002079479102744086,0.0020532530456565112,0.002062774818107127,0.002071283584102801,0.0020603429348546864,0.0020649920552412437,0.0020659889687451027,0.0016385602040327463,0.0016643452109399437,0.0016304385352869932,0.0016465289653402326,0.0016413252703786352,0.0016458900735630833,0.0016451285218996858,0.0016442526945943392
2720,0.0020431117716145364,0.0020776915628806236,0.002051499031072601,0.0020610392753940276,0.0020695078154250313,0.0020585812425972794,0.0020632370075323037,0.00206423211339013,0.001636520223637361,0.0016623031809371858,0.0016284581091732253,0.0016445196236870574,0.0016393299652700533,0.0016438832841324524,0.0016431134801079272,0.001642241516740417
2730,0.002041376347120538,0.002075909039351509,0.002049748990115674,0.002059280758733073,0.002067736776947049,0.002056824155841408,0.0020614843374191505,0.0020624781172287054,0.001634486315253536,0.001660267103413604,0.0016265253321714468,0.0016425161315049008,0.0016373307090280509,0.0016418848303753064,0.001641112291355995,0.0016402363421155197
2740,0.00203964571628934,0.0020741314928868215,0.0020480032088798783,0.0020575257346164832,0.002065970518832172,0.002055080793937014,0.002059733866054847,0.002060724115531931,0.0016324584454693314,0.0016582369457524004,0.0016245559168428514,0.0016405184643404347,0.0016353361774200659,0.001639886157149717,0.001639112557742406,0.0016382400593173418
2750,0.0020379198433075896,0.00207235888430668,0.002046261868738797,0.0020557746219260764,0.0020642090621623144,0.0020533337417517616,0.0020579873968155082,0.0020589805592668986,0.0016304365812165322,0.0016562126757128093,0.0016225929035051934,0.0016385265923132275,0.0016333469789955313,0.001637892511551664,0.001637117156104928,0.0016362476511145863
2760,0.0020365191809731398,0.002070591174783143,0.00204452507990438,0.002054027694605609,0.0020624524085237628,0.0020515981043227605,0.0020562453180884566,0.00205724120241102,0.0016284206897047016,0.0016541942614537453,0.0016206357800114812,0.0016365404834921549,0.001631363367698202,0.0016359043035399923,0.00163512945268518,0.0016342615830662321
2770,0.002034795810241685,0.00206882832598676,0.002042792904391022,0.0020522851276826293,0.0020607073843581514,0.0020498612984868325,0.002054512163951361,0.0020555035868926597,0.0016264107384960091,0.001652181671472075,0.001618684313180574,0.0016345601054494896,0.001629385435511499,0.001633921700382901,0.0016331524231062433,0.0016322798190376853
2780,0.002033079671432514,0.0020670703001197666,0.0020410653716599336,0.00205054702883678,0.002058991104073926,0.0020481381339982896,0.0020527741476500383,0.0020537730188600056,0.0016244066954411718,0.00165017487463337,0.0016167383949925451,0.001632585425943578,0.001627413201376271,0.0016319447582091584,0.0016311767906223018,0.0016303048712397183
2790,0.0020313698516370993,0.002065317060015448,0.00203934248930826,0.002048813459944232,0.0020572503173487133,0.0020464099798316315,0.0020510406371015977,0.0020520422785168524,0.0016224085286801193,0.0016481738401304957,0.0016147979722311856,0.0016306164130979184,0.0016254466520473354,0.0016299841608347077,0.0016292041449761374,0.0016283366545217781
2800,0.0020296657234646354,0.00206356856911849,0.0020376242503156172,0.002047084451802461,0.0020555136494671,0.0020446862028519197,0.002049312242966117,0.00205031809750178,0.0016204162066760786,0.0016461785374733973,0.0016128630145613165,0.0016286736975982263,0.0016234969307897806,0.001628024896382918,0.0016272350892239107,0.0016263732191654778
2810,0.0020279668541767215,0.0020618247915400456,0.002035910638055638,0.002045360014257147,0.0020537812660735844,0.0020429668721708705,0.002047596792484341,0.002048595750027027,0.001618429698174939,0.0016441889364933182,0.0016109335002814085,0.001626719757647499,0.0016215429413419802,0.0016260660735359922,0.0016252806008554277,0.0016244179249207402
2820,0.0020262729435314153,0.0020600856919628097,0.0020342016295703536,0.0020436401430150575,0.002052053268569054,0.002041252023794682,0.002045884505119444,0.002046881092621078,0.001616448972198814,0.0016422050073059413,0.001609009410229345,0.0016247688263516524,0.001619593808460662,0.0016241120142110876,0.0016233294516871943,0.0016224646371852947
2830,0.0020245837814443224,0.0020583512357068567,0.0020324971979157613,0.0020419248243523924,0.0020503297147065336,0.0020395450061589937,0.002044177156669491,0.0020451720380489924,0.001614473998081456,0.0016402267203330378,0.001607090725258109,0.0016228223384421314,0.0016176497988962257,0.0016221683565877942,0.0016213829304552174,0.0016205190443593365
2840,0.00202289921894816,0.002056621388673241,0.002030797313680166,0.0020402140383211087,0.002048610632657044,0.0020378449995248626,0.002042481349485037,0.002043463851276739,0.001612504745417409,0.0016382540462969164,0.0016051774253702522,0.0016208809263760227,0.0016157111004238,0.0016202257292847744,0.0016194410192271746,0.0016185783118866093
2850,0.0020212191485603492,0.002054896117338556,0.002029101945972278,0.00203850776091552,0.0020468960306423423,0.0020361441360019494,0.0020407844318306445,0.0020417574442685993,0.0016105411840812156,0.0016362869561747928,0.0016032694895042887,0.0016189674451998481,0.0016137778219256216,0.0016182880127981747,0.001617502081510902,0.0016166407366714486
2860,0.002019543490799691,0.002053175388718409,0.0020274110631907094,0.002036841548253121,0.002045185903470359,0.002034447535657069,0.0020390952197186785,0.0020400636762618607,0.0016085832842305248,0.0016343254212456415,0.0016013668956272875,0.0016170390543830404,0.0016118499927167962,0.0016163555272464825,0.0016155744001127292,0.0016147116218186985
2870,0.002017872185035463,0.0020516107200979627,0.0020257246334046686,0.0020351466777132066,0.00204349925436631,0.002032755242872053,0.002037410558751951,0.002038368056885842,0.001606631016282889,0.0016323694130169208,0.0015994696209054027,0.001615114513381144,0.0016099276066091628,0.001614437649340883,0.0016136520472420646,0.0016127851013804095
2880,0.00201620518334078,0.002049903891086835,0.0020240426246950216,0.0020334553409272482,0.0020417978458769914,0.0020310672776491234,0.0020357277307909705,0.0020366750262985622,0.0016046843509287534,0.0016304189033015115,0.0015975776418456489,0.0016131947382247436,0.001608010642045854,0.0016125230831425252,0.00161173220669808,0.0016108646157015905
2890,0.0020145424462303385,0.0020481995822826393,0.002022365005338478,0.0020317677252965627,0.002040106798085972,0.002029383643581295,0.0020340409317689545,0.0020349897049016796,0.00160274325910581,0.0016284738641428875,0.0015956909345221648,0.0016112801203073124,0.0016061040900667845,0.0016106080348076146,0.0016098188345354814,0.0016089504735598004
2900,0.0020128839398495524,0.0020464983985092333,0.002020691743927383,0.002030084051508174,0.0020384269034423586,0.0020277136478318303,0.002032366232297411,0.0020333122726117203,0.001600807712032415,0.0016265342678504213,0.001593809474639496,0.0016093708115404448,0.001604202010737743,0.0016086974837992152,0.0016079107721773678,0.001607042413591886
2910,0.0020112296340750735,0.0020448007414449743,0.002019022809443327,0.0020284044352709696,0.0020367403010334018,0.0020260566686370884,0.002030691839816412,0.0020316396833242045,0.0015988776811557415,0.0016246000869890587,0.0015919332377023476,0.001607466855915618,0.0016023027551743674,0.0016067973069774366,0.0016060066056449163,0.0016051369152646489
2920,0.002009887353462747,0.002043106874183298,0.0020173581712847888,0.002026728945321965,0.0020350574813323696,0.002024387025713059,0.0020290173634249786,0.0020299746341856384,0.0015969531381998525,0.0016226712943275823,0.001590062199050557,0.0016055682499196422,0.001600407697474271,0.0016048991308383886,0.0016041034840457158,0.0016032367339797737
2930,0.002008521511039807,0.0020414169653674152,0.00201569779933386,0.0020250576185233404,0.0020333785968579265,0.002022721237083802,0.002027346658884044,0.002028311975172614,0.001595034055118738,0.0016207478629232108,0.0015881963339867688,0.0016036948263443707,0.0015985281954488118,0.0016030069080246179,0.0016022133847782838,0.0016013422664677979
2940,0.0020068961339584357,0.00203973111938327,0.002014041663904509,0.0020233904701714156,0.0020317216263092686,0.0020210836578359315,0.0020256832372804734,0.002026647982147023,0.0015931204041198521,0.0016188297660464368,0.0015863356177809873,0.001601832152139826,0.0015966553527663185,0.0016011181003110497,0.001600327686014813,0.0015994556803298199
2950,0.0020052682586773063,0.0020380493970024727,0.0020123897357826603,0.0020217275010914193,0.0020300519577051146,0.002019437010625902,0.0020240256324675077,0.002024989813849909,0.0015912121576530103,0.0016169169772091152,0.0015844800257410752,0.0015999532146774298,0.0015947865913059633,0.0015992337292864978,0.0015984440139792389,0.0015975729508231895
2960,0.0020036400492204898,0.0020363718294857946,0.00201074198618989,0.0020200687023979036,0.0020283859758918332,0.0020177896915027915,0.0020223766831344303,0.0020233362126680365,0.0015893092883830784,0.0016150094701329332,0.0015826295332515006,0.0015980766990721929,0.0015929129969243228,0.0015973542421902076,0.0015965612026554998,0.0015956948474991073
2970,0.0020020129673608,0.002034698428169057,0.0020090983868039647,0.00201841405879688,0.002026723831930144,0.0020161428676259696,0.002020722573049749,0.0020216881377664864,0.0015874117692504797,0.0016131072187856033,0.0015807841157546854,0.001596225974486054,0.0015910637064479038,0.001595479822591006,0.0015946885918300957,0.0015938196443637809
2980,0.0020003879956530524,0.002033029191059188,0.002007458909727311,0.0020167635507823967,0.0020250656193460115,0.0020145073152645354,0.0020190746396565595,0.00202004266597422,0.0015855195733872618,0.0016112101973493331,0.0015789437488522573,0.001594360635749914,0.0015892013899997393,0.0015936105339015016,0.001592818919372796,0.0015919522960273769
2990,0.0019987657899322997,0.0020313641073059774,0.0020058235274724723,0.0020151171561840764,0.0020234482595249403,0.002012867629689996,0.002017435325402883,0.0020184093376500734,0.0015836326741861528,0.0016093183802152744,0.0015771084082372155,0.0015924985626323274,0.0015873425781693928,0.0015917559807814285,0.0015909533922559005,0.0015900898553989906
